temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
23.9,43.55,0.25,65.0,92.07244999999759,[23.9     43.55     0.25    65.      92.07245],[ 0.76817494 -0.31483514  0.          0.         -0.35033039],1
23.9,43.56,0.25,65.0,940.8052300000064,[2.3900000e+01 4.3560000e+01 2.5000000e-01 6.5000000e+01 9.4080523e+02],[ 0.76817494 -0.31223913  0.          0.         -0.30665909],1
23.9,43.58,0.25,65.0,5.4449999999994745,[23.9   43.58   0.25  65.     5.445],[ 0.76817494 -0.30704713  0.          0.         -0.35478778],1
23.9,43.59,0.25,65.0,7709.094449999967,"[2.39000000e+01 4.35900000e+01 2.50000000e-01 6.50000000e+01
 7.70909445e+03]",[ 0.76817494 -0.30445112  0.          0.          0.04160124],1
23.9,43.61,0.25,65.0,5104.18109999998,[2.3900000e+01 4.3610000e+01 2.5000000e-01 6.5000000e+01 5.1041811e+03],[ 0.76817494 -0.29925912  0.          0.         -0.09243381],1
23.9,43.64,0.25,65.0,2.004400000000151,[23.9    43.64    0.25   65.      2.0044],[ 0.76817494 -0.29147111  0.          0.         -0.35496481],1
23.9,43.66,0.25,65.0,1579.136933333323,"[2.39000000e+01 4.36600000e+01 2.50000000e-01 6.50000000e+01
 1.57913693e+03]",[ 0.76817494 -0.2862791   0.          0.         -0.27381392],1
23.9,43.67,0.25,65.0,2104.699461904757,"[2.39000000e+01 4.36700000e+01 2.50000000e-01 6.50000000e+01
 2.10469946e+03]",[ 0.76817494 -0.2836831   0.          0.         -0.24677126],1
23.9,43.68,0.25,65.0,16562.029599999987,"[2.39000000e+01 4.36800000e+01 2.50000000e-01 6.50000000e+01
 1.65620296e+04]",[ 0.76817494 -0.2810871   0.          0.          0.49712642],1
23.9,43.7,0.25,65.0,22.656829999999086,[23.9     43.7      0.25    65.      22.65683],[ 0.76817494 -0.27589509  0.          0.         -0.35390215],1
23.9,43.71,0.25,65.0,55.86244999999813,[23.9     43.71     0.25    65.      55.86245],[ 0.76817494 -0.27329909  0.          0.         -0.35219356],1
23.9,43.72,0.25,65.0,7140.125,[2.390000e+01 4.372000e+01 2.500000e-01 6.500000e+01 7.140125e+03],[ 0.76817494 -0.27070309  0.          0.          0.01232508],1
23.9,43.73,0.25,65.0,11880.435639999996,"[2.39000000e+01 4.37300000e+01 2.50000000e-01 6.50000000e+01
 1.18804356e+04]",[ 0.76817494 -0.26810708  0.          0.          0.25623638],1
23.9,43.76,0.25,65.0,9246.640049999985,"[2.39000000e+01 4.37600000e+01 2.50000000e-01 6.50000000e+01
 9.24664005e+03]",[ 0.76817494 -0.26031908  0.          0.          0.1207152 ],1
23.9,43.77,0.25,65.0,6470.279599999999,[2.3900000e+01 4.3770000e+01 2.5000000e-01 6.5000000e+01 6.4702796e+03],[ 0.76817494 -0.25772307  0.          0.         -0.02214161],1
23.9,43.78,0.25,65.0,8871.241828571425,"[2.39000000e+01 4.37800000e+01 2.50000000e-01 6.50000000e+01
 8.87124183e+03]",[ 0.76817494 -0.25512707  0.          0.          0.10139919],1
23.9,43.79,0.25,65.0,578.3400499999958,[2.3900000e+01 4.3790000e+01 2.5000000e-01 6.5000000e+01 5.7834005e+02],[ 0.76817494 -0.25253107  0.          0.         -0.32530963],1
23.9,43.8,0.25,65.0,20655.961869999996,"[2.39000000e+01 4.38000000e+01 2.50000000e-01 6.50000000e+01
 2.06559619e+04]",[ 0.76817494 -0.24993506  0.          0.          0.7077785 ],1
23.9,43.83,0.25,65.0,12756.231866666647,"[2.39000000e+01 4.38300000e+01 2.50000000e-01 6.50000000e+01
 1.27562319e+04]",[ 0.76817494 -0.24214706  0.          0.          0.30130021],1
23.9,43.84,0.25,65.0,32637.54430000001,"[2.39000000e+01 4.38400000e+01 2.50000000e-01 6.50000000e+01
 3.26375443e+04]",[ 0.76817494 -0.23955105  0.          0.          1.3242873 ],1
23.9,43.85,0.25,65.0,30209.51126666662,"[2.39000000e+01 4.38500000e+01 2.50000000e-01 6.50000000e+01
 3.02095113e+04]",[ 0.76817494 -0.23695505  0.          0.          1.19935357],1
23.9,43.86,0.25,65.0,21092.825069999984,"[2.39000000e+01 4.38600000e+01 2.50000000e-01 6.50000000e+01
 2.10928251e+04]",[ 0.76817494 -0.23435905  0.          0.          0.73025716],1
23.9,43.88,0.25,65.0,16606.24374761904,"[2.39000000e+01 4.38800000e+01 2.50000000e-01 6.50000000e+01
 1.66062437e+04]",[ 0.76817494 -0.22916704  0.          0.          0.49940144],1
23.9,43.89,0.25,65.0,4659.020450000008,"[2.39000000e+01 4.38900000e+01 2.50000000e-01 6.50000000e+01
 4.65902045e+03]",[ 0.76817494 -0.22657104  0.          0.         -0.11533942],1
23.9,43.9,0.25,65.0,31360.71767000002,"[2.39000000e+01 4.39000000e+01 2.50000000e-01 6.50000000e+01
 3.13607177e+04]",[ 0.76817494 -0.22397504  0.          0.          1.25858856],1
23.9,43.91,0.25,65.0,22692.549758333316,"[2.39000000e+01 4.39100000e+01 2.50000000e-01 6.50000000e+01
 2.26925498e+04]",[ 0.76817494 -0.22137903  0.          0.          0.81257053],1
23.9,43.92,0.25,65.0,15268.045330000008,"[2.39000000e+01 4.39200000e+01 2.50000000e-01 6.50000000e+01
 1.52680453e+04]",[ 0.76817494 -0.21878303  0.          0.          0.43054484],1
23.9,43.93,0.25,65.0,1506.127599999997,[2.3900000e+01 4.3930000e+01 2.5000000e-01 6.5000000e+01 1.5061276e+03],[ 0.76817494 -0.21618703  0.          0.         -0.2775706 ],1
23.9,43.95,0.25,65.0,36223.89343000001,"[2.39000000e+01 4.39500000e+01 2.50000000e-01 6.50000000e+01
 3.62238934e+04]",[ 0.76817494 -0.21099502  0.          0.          1.50882184],1
23.9,43.96,0.25,65.0,20791.717630000032,"[2.39000000e+01 4.39600000e+01 2.50000000e-01 6.50000000e+01
 2.07917176e+04]",[ 0.76817494 -0.20839902  0.          0.          0.71476377],1
23.9,43.98,0.25,65.0,40237.804870000014,"[2.39000000e+01 4.39800000e+01 2.50000000e-01 6.50000000e+01
 4.02378049e+04]",[ 0.76817494 -0.20320701  0.          0.          1.71535647],1
23.9,43.99,0.25,65.0,34164.87009999998,"[2.39000000e+01 4.39900000e+01 2.50000000e-01 6.50000000e+01
 3.41648701e+04]",[ 0.76817494 -0.20061101  0.          0.          1.4028754 ],1
23.9,44.01,0.25,65.0,38676.59182500001,"[2.39000000e+01 4.40100000e+01 2.50000000e-01 6.50000000e+01
 3.86765918e+04]",[ 0.76817494 -0.195419    0.          0.          1.63502471],1
23.9,44.03,0.25,65.0,13484.503433333306,"[2.39000000e+01 4.40300000e+01 2.50000000e-01 6.50000000e+01
 1.34845034e+04]",[ 0.76817494 -0.190227    0.          0.          0.33877321],1
23.9,44.04,0.25,65.0,8306.549533333335,"[2.39000000e+01 4.40400000e+01 2.50000000e-01 6.50000000e+01
 8.30654953e+03]",[ 0.76817494 -0.18763099  0.          0.          0.07234312],1
23.9,44.07,0.25,65.0,2046.7202000000011,[2.3900000e+01 4.4070000e+01 2.5000000e-01 6.5000000e+01 2.0467202e+03],[ 0.76817494 -0.17984299  0.          0.         -0.24975456],1
23.9,44.08,0.25,65.0,49172.479999999974,[2.390000e+01 4.408000e+01 2.500000e-01 6.500000e+01 4.917248e+04],[ 0.76817494 -0.17724698  0.          0.          2.17508755],3
23.9,44.1,0.25,65.0,70.80499999999702,[23.9   44.1    0.25  65.    70.805],[ 0.76817494 -0.17205498  0.          0.         -0.3514247 ],1
23.9,44.12,0.25,65.0,19674.095233333333,"[2.39000000e+01 4.41200000e+01 2.50000000e-01 6.50000000e+01
 1.96740952e+04]",[ 0.76817494 -0.16686297  0.          0.          0.65725684],1
23.9,44.16,0.25,65.0,27946.905625000014,"[2.39000000e+01 4.41600000e+01 2.50000000e-01 6.50000000e+01
 2.79469056e+04]",[ 0.76817494 -0.15647896  0.          0.          1.08293186],1
23.9,44.18,0.25,65.0,24307.744799999942,"[2.39000000e+01 4.41800000e+01 2.50000000e-01 6.50000000e+01
 2.43077448e+04]",[ 0.76817494 -0.15128695  0.          0.          0.89567991],1
23.9,44.2,0.25,65.0,5022.795233333336,"[2.39000000e+01 4.42000000e+01 2.50000000e-01 6.50000000e+01
 5.02279523e+03]",[ 0.76817494 -0.14609495  0.          0.         -0.0966215 ],1
23.9,44.22,0.25,65.0,10866.438033333316,[2.3900000e+01 4.4220000e+01 2.5000000e-01 6.5000000e+01 1.0866438e+04],[ 0.76817494 -0.14090294  0.          0.          0.20406143],1
23.9,44.24,0.25,65.0,23607.336933333318,"[2.39000000e+01 4.42400000e+01 2.50000000e-01 6.50000000e+01
 2.36073369e+04]",[ 0.76817494 -0.13571094  0.          0.          0.85964063],1
23.9,44.25,0.25,65.0,38.36879999999893,[23.9    44.25    0.25   65.     38.3688],[ 0.76817494 -0.13311493  0.          0.         -0.35309369],1
23.9,44.27,0.25,65.0,2970.2142999999915,[2.3900000e+01 4.4270000e+01 2.5000000e-01 6.5000000e+01 2.9702143e+03],[ 0.76817494 -0.12792293  0.          0.         -0.20223644],1
23.9,44.28,0.25,65.0,7519.0584499999995,"[2.39000000e+01 4.42800000e+01 2.50000000e-01 6.50000000e+01
 7.51905845e+03]",[ 0.76817494 -0.12532693  0.          0.          0.03182299],1
23.9,44.3,0.25,65.0,11080.80903333334,[2.3900000e+01 4.4300000e+01 2.5000000e-01 6.5000000e+01 1.1080809e+04],[ 0.76817494 -0.12013492  0.          0.          0.21509182],1
23.9,44.32,0.25,65.0,4739.085899999989,[2.3900000e+01 4.4320000e+01 2.5000000e-01 6.5000000e+01 4.7390859e+03],[ 0.76817494 -0.11494291  0.          0.         -0.11121968],1
23.9,44.36,0.25,65.0,15845.185291666683,"[2.39000000e+01 4.43600000e+01 2.50000000e-01 6.50000000e+01
 1.58451853e+04]",[ 0.76817494 -0.1045589   0.          0.          0.4602414 ],1
23.9,44.37,0.25,65.0,3.4848000000005643,[23.9    44.37    0.25   65.      3.4848],[ 0.76817494 -0.1019629   0.          0.         -0.35488864],1
23.9,44.39,0.25,65.0,61847.501699999964,"[2.39000000e+01 4.43900000e+01 2.50000000e-01 6.50000000e+01
 6.18475017e+04]",[ 0.76817494 -0.09677089  0.          0.          2.82727707],3
23.9,44.42,0.25,65.0,37233.31381428572,"[2.39000000e+01 4.44200000e+01 2.50000000e-01 6.50000000e+01
 3.72333138e+04]",[ 0.76817494 -0.08898288  0.          0.          1.56076127],1
23.9,44.43,0.25,65.0,1462.5736916666683,"[2.39000000e+01 4.44300000e+01 2.50000000e-01 6.50000000e+01
 1.46257369e+03]",[ 0.76817494 -0.08638688  0.          0.         -0.27981165],1
23.9,44.44,0.25,65.0,90591.10570000001,"[2.39000000e+01 4.44400000e+01 2.50000000e-01 6.50000000e+01
 9.05911057e+04]",[ 0.76817494 -0.08379088  0.          0.          4.30627076],3
23.9,44.45,0.25,65.0,230.052700000001,[ 23.9     44.45     0.25    65.     230.0527],[ 0.76817494 -0.08119488  0.          0.         -0.34323065],1
23.9,44.46,0.25,65.0,48164.34905444443,"[2.39000000e+01 4.44600000e+01 2.50000000e-01 6.50000000e+01
 4.81643491e+04]",[ 0.76817494 -0.07859887  0.          0.          2.12321447],3
23.9,44.47,0.25,65.0,4738.413333333332,"[2.39000000e+01 4.44700000e+01 2.50000000e-01 6.50000000e+01
 4.73841333e+03]",[ 0.76817494 -0.07600287  0.          0.         -0.11125428],1
23.9,44.49,0.25,65.0,50893.62482499998,"[2.39000000e+01 4.44900000e+01 2.50000000e-01 6.50000000e+01
 5.08936248e+04]",[ 0.76817494 -0.07081086  0.          0.          2.26364856],3
23.9,44.51,0.25,65.0,240.6817999999987,[ 23.9     44.51     0.25    65.     240.6818],[ 0.76817494 -0.06561886  0.          0.         -0.34268374],1
23.9,44.57,0.25,65.0,89876.8641333333,"[2.39000000e+01 4.45700000e+01 2.50000000e-01 6.50000000e+01
 8.98768641e+04]",[ 0.76817494 -0.05004284  0.          0.          4.26951967],3
23.9,44.59,0.25,65.0,88063.3349333333,"[2.39000000e+01 4.45900000e+01 2.50000000e-01 6.50000000e+01
 8.80633349e+04]",[ 0.76817494 -0.04485084  0.          0.          4.17620506],3
23.9,44.61,0.25,65.0,129098.04845000006,"[2.39000000e+01 4.46100000e+01 2.50000000e-01 6.50000000e+01
 1.29098048e+05]",[ 0.76817494 -0.03965883  0.          0.          6.28763418],3
23.9,44.63,0.25,65.0,280.3712000000042,[2.390000e+01 4.463000e+01 2.500000e-01 6.500000e+01 2.803712e+02],[ 0.76817494 -0.03446682  0.          0.         -0.34064153],1
23.9,44.64,0.25,65.0,706.5590333333276,"[2.39000000e+01 4.46400000e+01 2.50000000e-01 6.50000000e+01
 7.06559033e+02]",[ 0.76817494 -0.03187082  0.          0.         -0.31871216],1
23.9,44.66,0.25,65.0,6435.451250000018,"[2.39000000e+01 4.46600000e+01 2.50000000e-01 6.50000000e+01
 6.43545125e+03]",[ 0.76817494 -0.02667882  0.          0.         -0.0239337 ],1
23.9,44.67,0.25,65.0,124760.11519999999,"[2.39000000e+01 4.46700000e+01 2.50000000e-01 6.50000000e+01
 1.24760115e+05]",[ 0.76817494 -0.02408281  0.          0.          6.0644271 ],3
23.9,44.68,0.25,65.0,187.40480000000247,[ 23.9     44.68     0.25    65.     187.4048],[ 0.76817494 -0.02148681  0.          0.         -0.34542509],1
23.9,44.69,0.25,65.0,1.7221333333333317,[23.9        44.69        0.25       65.          1.72213333],[ 0.76817494 -0.01889081  0.          0.         -0.35497934],1
23.9,44.72,0.25,65.0,58853.21549166663,"[2.39000000e+01 4.47200000e+01 2.50000000e-01 6.50000000e+01
 5.88532155e+04]",[ 0.76817494 -0.0111028   0.          0.          2.67320695],3
23.9,44.73,0.25,65.0,38956.52584000002,"[2.39000000e+01 4.47300000e+01 2.50000000e-01 6.50000000e+01
 3.89565258e+04]",[ 0.76817494 -0.0085068   0.          0.          1.64942864],1
23.9,44.74,0.25,65.0,14.504866666666814,[23.9        44.74        0.25       65.         14.50486667],[ 0.76817494 -0.00591079  0.          0.         -0.3543216 ],1
23.9,44.75,0.25,65.0,1868.1960982142994,[2.3900000e+01 4.4750000e+01 2.5000000e-01 6.5000000e+01 1.8681961e+03],[ 0.76817494 -0.00331479  0.          0.         -0.25894047],1
23.9,44.76,0.25,65.0,101.95919999999799,[ 23.9     44.76     0.25    65.     101.9592],"[ 7.68174936e-01 -7.18786724e-04  0.00000000e+00  0.00000000e+00
 -3.49821667e-01]",1
23.9,44.78,0.25,65.0,15.961249999999872,[23.9     44.78     0.25    65.      15.96125],[ 0.76817494  0.00447322  0.          0.         -0.35424667],1
23.9,44.8,0.25,65.0,159.49837000000105,[ 23.9      44.8       0.25     65.      159.49837],[ 0.76817494  0.00966522  0.          0.         -0.34686101],1
23.9,44.81,0.25,65.0,9484.776450000003,"[2.39000000e+01 4.48100000e+01 2.50000000e-01 6.50000000e+01
 9.48477645e+03]",[0.76817494 0.01226123 0.         0.         0.13296844],1
23.9,44.82,0.25,65.0,5793.251633333342,"[2.39000000e+01 4.48200000e+01 2.50000000e-01 6.50000000e+01
 5.79325163e+03]",[ 0.76817494  0.01485723  0.          0.         -0.05697789],1
23.9,44.84,0.25,65.0,967.1202000000008,[2.390000e+01 4.484000e+01 2.500000e-01 6.500000e+01 9.671202e+02],[ 0.76817494  0.02004924  0.          0.         -0.30530506],1
23.9,44.9,0.25,65.0,0.13519999999999055,[23.9    44.9     0.25   65.      0.1352],[ 0.76817494  0.03562525  0.          0.         -0.35506099],1
23.9,44.97,0.25,65.0,36.63679999999953,[23.9    44.97    0.25   65.     36.6368],[ 0.76817494  0.05379727  0.          0.         -0.35318281],1
23.9,45.11,0.25,65.0,15.901899999999955,[23.9    45.11    0.25   65.     15.9019],[ 0.76817494  0.09014131  0.          0.         -0.35424972],1
23.9,45.12,0.25,65.0,508.85503333333475,"[2.39000000e+01 4.51200000e+01 2.50000000e-01 6.50000000e+01
 5.08855033e+02]",[ 0.76817494  0.09273732  0.          0.         -0.32888496],1
23.9,45.15,0.25,65.0,453.3060500000004,[2.3900000e+01 4.5150000e+01 2.5000000e-01 6.5000000e+01 4.5330605e+02],[ 0.76817494  0.10052533  0.          0.         -0.33174322],1
23.9,45.52,0.25,65.0,7.296199999999322,[23.9    45.52    0.25   65.      7.2962],[ 0.76817494  0.19657743  0.          0.         -0.35469252],1
23.9,45.54,0.25,65.0,1898.5121999999933,[2.3900000e+01 4.5540000e+01 2.5000000e-01 6.5000000e+01 1.8985122e+03],[ 0.76817494  0.20176944  0.          0.         -0.25738056],1
23.9,45.75,0.25,65.0,1159.211249999999,"[2.39000000e+01 4.57500000e+01 2.50000000e-01 6.50000000e+01
 1.15921125e+03]",[ 0.76817494  0.2562855   0.          0.         -0.29542107],1
23.9,45.87,0.25,65.0,11781.125,[2.3900000e+01 4.5870000e+01 2.5000000e-01 6.5000000e+01 1.1781125e+04],[0.76817494 0.28743753 0.         0.         0.25112638],1
23.9,45.99,0.25,65.0,6034.609800000014,[2.3900000e+01 4.5990000e+01 2.5000000e-01 6.5000000e+01 6.0346098e+03],[ 0.76817494  0.31858957  0.          0.         -0.04455887],1
23.9,46.01,0.25,65.0,717.7382333333314,"[2.39000000e+01 4.60100000e+01 2.50000000e-01 6.50000000e+01
 7.17738233e+02]",[ 0.76817494  0.32378157  0.          0.         -0.31813694],1
23.9,46.02,0.25,65.0,2.9767999999998556,[23.9    46.02    0.25   65.      2.9768],[ 0.76817494  0.32637758  0.          0.         -0.35491478],1
23.9,46.04,0.25,65.0,20052.688033333332,[2.3900000e+01 4.6040000e+01 2.5000000e-01 6.5000000e+01 2.0052688e+04],[0.76817494 0.33156958 0.         0.         0.67673722],1
23.9,46.1,0.25,65.0,18432.022233333322,"[2.39000000e+01 4.61000000e+01 2.50000000e-01 6.50000000e+01
 1.84320222e+04]",[0.76817494 0.3471456  0.         0.         0.59334634],1
23.9,46.13,0.25,65.0,293.8681333333314,"[2.39000000e+01 4.61300000e+01 2.50000000e-01 6.50000000e+01
 2.93868133e+02]",[ 0.76817494  0.35493361  0.          0.         -0.33994705],1
23.9,46.15,0.25,65.0,30985.561800000014,"[2.39000000e+01 4.61500000e+01 2.50000000e-01 6.50000000e+01
 3.09855618e+04]",[0.76817494 0.36012561 0.         0.         1.23928503],1
23.9,46.17,0.25,65.0,11.956049999999378,[23.9     46.17     0.25    65.      11.95605],[ 0.76817494  0.36531762  0.          0.         -0.35445275],1
23.9,46.19,0.25,65.0,40.577558333333464,[23.9        46.19        0.25       65.         40.57755833],[ 0.76817494  0.37050963  0.          0.         -0.35298004],1
23.9,46.21,0.25,65.0,31.020033333332915,[23.9        46.21        0.25       65.         31.02003333],[ 0.76817494  0.37570163  0.          0.         -0.35347182],1
23.9,46.24,0.25,65.0,134.4032333333339,[ 23.9         46.24         0.25        65.         134.40323333],[ 0.76817494  0.38348964  0.          0.         -0.34815227],1
23.9,46.26,0.25,65.0,34180.66580000001,"[2.39000000e+01 4.62600000e+01 2.50000000e-01 6.50000000e+01
 3.41806658e+04]",[0.76817494 0.38868165 0.         0.         1.40368816],1
23.9,46.31,0.25,65.0,17729.21693333334,"[2.39000000e+01 4.63100000e+01 2.50000000e-01 6.50000000e+01
 1.77292169e+04]",[0.76817494 0.40166166 0.         0.         0.5571837 ],1
23.9,46.38,0.25,65.0,66.47044999999838,[23.9     46.38     0.25    65.      66.47045],[ 0.76817494  0.41983368  0.          0.         -0.35164773],1
23.9,46.44,0.25,65.0,2184.3390333333286,"[2.39000000e+01 4.64400000e+01 2.50000000e-01 6.50000000e+01
 2.18433903e+03]",[ 0.76817494  0.4354097   0.          0.         -0.24267343],1
23.9,47.69,0.25,65.0,9.768199999998814,[23.9    47.69    0.25   65.      9.7682],[ 0.76817494  0.75991006  0.          0.         -0.35456533],1
23.9,47.87,0.25,65.0,21661.24003333329,[2.390000e+01 4.787000e+01 2.500000e-01 6.500000e+01 2.166124e+04],[0.76817494 0.80663811 0.         0.         0.75950479],1
23.9,47.92,0.25,65.0,0.03644999999999509,[2.390e+01 4.792e+01 2.500e-01 6.500e+01 3.645e-02],[ 0.76817494  0.81961813  0.          0.         -0.35506607],1
23.9,47.98,0.25,65.0,20427.286999999982,[2.3900000e+01 4.7980000e+01 2.5000000e-01 6.5000000e+01 2.0427287e+04],[0.76817494 0.83519414 0.         0.         0.6960121 ],1
23.9,48.0,0.25,65.0,19448.101300000002,"[2.39000000e+01 4.80000000e+01 2.50000000e-01 6.50000000e+01
 1.94481013e+04]",[0.76817494 0.84038615 0.         0.         0.64562839],1
23.9,48.04,0.25,65.0,784.476050000005,[2.3900000e+01 4.8040000e+01 2.5000000e-01 6.5000000e+01 7.8447605e+02],[ 0.76817494  0.85077016  0.          0.         -0.31470296],1
23.9,48.31,0.25,65.0,52.63379999999874,[23.9    48.31    0.25   65.     52.6338],[ 0.76817494  0.92086224  0.          0.         -0.35235969],1
23.9,48.35,0.25,65.0,0.014449999999993043,[2.390e+01 4.835e+01 2.500e-01 6.500e+01 1.445e-02],[ 0.76817494  0.93124625  0.          0.         -0.3550672 ],1
23.9,49.21,0.25,65.0,50003.86879999997,"[2.39000000e+01 4.92100000e+01 2.50000000e-01 6.50000000e+01
 5.00038688e+04]",[0.76817494 1.1545025  0.         0.         2.21786642],3
